15-05-2020 00:00:01.0584|INFO |notifyObservers
15-05-2020 00:00:07.0584|INFO |notifyObservers
15-05-2020 00:00:13.0584|INFO |notifyObservers
15-05-2020 00:00:19.0584|INFO |notifyObservers
15-05-2020 00:00:25.0583|INFO |notifyObservers
15-05-2020 00:00:31.0584|INFO |notifyObservers
15-05-2020 00:00:37.0585|INFO |notifyObservers
15-05-2020 00:00:43.0583|INFO |notifyObservers
15-05-2020 00:00:49.0584|INFO |notifyObservers
15-05-2020 00:00:55.0583|INFO |notifyObservers
15-05-2020 00:01:01.0583|INFO |notifyObservers
15-05-2020 00:01:07.0583|INFO |notifyObservers
15-05-2020 00:01:13.0588|INFO |notifyObservers
15-05-2020 00:01:19.0583|INFO |notifyObservers
15-05-2020 00:01:25.0589|INFO |notifyObservers
15-05-2020 00:01:31.0583|INFO |notifyObservers
15-05-2020 00:01:37.0584|INFO |notifyObservers
15-05-2020 00:01:43.0583|INFO |notifyObservers
15-05-2020 00:01:49.0584|INFO |notifyObservers
15-05-2020 00:01:55.0584|INFO |notifyObservers
15-05-2020 00:02:01.0584|INFO |notifyObservers
15-05-2020 00:02:07.0586|INFO |notifyObservers
15-05-2020 00:02:13.0584|INFO |notifyObservers
15-05-2020 00:02:19.0583|INFO |notifyObservers
15-05-2020 00:02:25.0583|INFO |notifyObservers
15-05-2020 00:02:31.0583|INFO |notifyObservers
15-05-2020 00:02:37.0588|INFO |notifyObservers
15-05-2020 00:02:43.0584|INFO |notifyObservers
15-05-2020 00:02:49.0584|INFO |notifyObservers
15-05-2020 00:02:55.0585|INFO |notifyObservers
15-05-2020 00:03:01.0587|INFO |notifyObservers
15-05-2020 00:03:07.0602|INFO |notifyObservers
15-05-2020 00:03:13.0608|INFO |notifyObservers
15-05-2020 00:03:19.0626|INFO |notifyObservers
15-05-2020 00:03:25.0591|INFO |notifyObservers
15-05-2020 00:03:31.0592|INFO |notifyObservers
15-05-2020 00:03:37.0590|INFO |notifyObservers
15-05-2020 00:03:43.0593|INFO |notifyObservers
15-05-2020 00:03:49.0587|INFO |notifyObservers
15-05-2020 00:03:55.0620|INFO |notifyObservers
15-05-2020 00:04:01.0584|INFO |notifyObservers
15-05-2020 00:04:07.0596|INFO |notifyObservers
15-05-2020 00:04:13.0598|INFO |notifyObservers
15-05-2020 00:04:19.0596|INFO |notifyObservers
15-05-2020 00:04:25.0597|INFO |notifyObservers
15-05-2020 00:04:31.0583|INFO |notifyObservers
15-05-2020 00:04:37.0583|INFO |notifyObservers
15-05-2020 00:04:43.0583|INFO |notifyObservers
15-05-2020 00:04:49.0596|INFO |notifyObservers
15-05-2020 00:04:55.0585|INFO |notifyObservers
15-05-2020 00:05:01.0604|INFO |notifyObservers
15-05-2020 00:05:07.0587|INFO |notifyObservers
15-05-2020 00:05:13.0582|INFO |notifyObservers
15-05-2020 00:05:19.0588|INFO |notifyObservers
15-05-2020 00:05:25.0584|INFO |notifyObservers
15-05-2020 00:05:31.0584|INFO |notifyObservers
15-05-2020 00:05:37.0584|INFO |notifyObservers
15-05-2020 00:05:43.0583|INFO |notifyObservers
15-05-2020 00:05:49.0583|INFO |notifyObservers
15-05-2020 00:05:55.0584|INFO |notifyObservers
15-05-2020 00:06:01.0584|INFO |notifyObservers
15-05-2020 00:06:07.0591|INFO |notifyObservers
15-05-2020 00:06:13.0588|INFO |notifyObservers
15-05-2020 00:06:19.0584|INFO |notifyObservers
15-05-2020 00:06:25.0583|INFO |notifyObservers
15-05-2020 00:06:31.0595|INFO |notifyObservers
15-05-2020 00:06:37.0594|INFO |notifyObservers
15-05-2020 00:06:43.0595|INFO |notifyObservers
15-05-2020 00:06:49.0588|INFO |notifyObservers
15-05-2020 00:06:55.0586|INFO |notifyObservers
15-05-2020 00:07:01.0584|INFO |notifyObservers
15-05-2020 00:07:07.0597|INFO |notifyObservers
15-05-2020 00:07:13.0583|INFO |notifyObservers
15-05-2020 00:07:19.0584|INFO |notifyObservers
15-05-2020 00:07:25.0583|INFO |notifyObservers
