10-05-2020 16:45:42.0994|INFO |Starting TradingSystemApplication on RASIS03 with PID 23424 (C:\WorkSpace\Wsep202\target\classes started by rasis in C:\WorkSpace\Wsep202)
10-05-2020 16:45:43.0204|INFO |No active profile set, falling back to default profiles: default
10-05-2020 16:45:59.0136|INFO |The system is now connected to the external systems
10-05-2020 16:46:00.0912|INFO |The user admin got encrypted password and salt
10-05-2020 16:46:00.0913|INFO |The system is now connected to the external systems
10-05-2020 16:46:11.0546|INFO |notifyObservers
10-05-2020 16:46:11.0781|INFO |Started TradingSystemApplication in 32.694 seconds (JVM running for 40.143)
10-05-2020 16:46:11.0992|INFO |creation the Directories for images
10-05-2020 16:46:12.0015|INFO |The Directory of the images exists
10-05-2020 16:46:12.0898|INFO |user: arvel.jerde , B000JZZHEU
10-05-2020 16:46:12.0905|INFO |The user arvel.jerde got encrypted password and salt
10-05-2020 16:46:12.0906|INFO |The user arvel.jerde registering
10-05-2020 16:46:13.0206|INFO |user: juwan.gulgowski , B000GPWOLW
10-05-2020 16:46:13.0213|INFO |The user juwan.gulgowski got encrypted password and salt
10-05-2020 16:46:13.0213|INFO |The user juwan.gulgowski registering
10-05-2020 16:46:13.0445|INFO |user: josefa.yost , B000AR99QO
10-05-2020 16:46:13.0449|INFO |The user josefa.yost got encrypted password and salt
10-05-2020 16:46:13.0449|INFO |The user josefa.yost registering
10-05-2020 16:46:13.0772|INFO |user: alex.gerhold , B000MW7MJ8
10-05-2020 16:46:13.0774|INFO |The user alex.gerhold got encrypted password and salt
10-05-2020 16:46:13.0775|INFO |The user alex.gerhold registering
10-05-2020 16:46:13.0945|INFO |user: roger.hoppe , B000BHP43U
10-05-2020 16:46:13.0951|INFO |The user roger.hoppe got encrypted password and salt
10-05-2020 16:46:13.0952|INFO |The user roger.hoppe registering
10-05-2020 16:46:14.0099|INFO |user: dixie.reichert , B000Q313FC
10-05-2020 16:46:14.0104|INFO |The user dixie.reichert got encrypted password and salt
10-05-2020 16:46:14.0105|INFO |The user dixie.reichert registering
10-05-2020 16:46:14.0214|INFO |user: lucio.harvey , B000A6QSTG
10-05-2020 16:46:14.0216|INFO |The user lucio.harvey got encrypted password and salt
10-05-2020 16:46:14.0216|INFO |The user lucio.harvey registering
10-05-2020 16:46:14.0385|INFO |user: nicola.dach , B0001FGAO4
10-05-2020 16:46:14.0386|INFO |The user nicola.dach got encrypted password and salt
10-05-2020 16:46:14.0387|INFO |The user nicola.dach registering
10-05-2020 16:46:14.0517|INFO |user: opal.gibson , B000662QI2
10-05-2020 16:46:14.0520|INFO |The user opal.gibson got encrypted password and salt
10-05-2020 16:46:14.0521|INFO |The user opal.gibson registering
10-05-2020 16:46:14.0635|INFO |user: candelario.trantow , B000AR9G7G
10-05-2020 16:46:14.0637|INFO |The user candelario.trantow got encrypted password and salt
10-05-2020 16:46:14.0637|INFO |The user candelario.trantow registering
10-05-2020 16:46:14.0811|INFO |store: Schultz Group of the owner alex.gerhold
10-05-2020 16:46:14.0812|INFO |added a new owned OR managed store 'Schultz Group' to the user 'alex.gerhold'
10-05-2020 16:46:14.0813|INFO |A new store 'Schultz Group' was opened in the system, alex.gerhold is the owner
10-05-2020 16:46:15.0000|INFO |store: Cruickshank-Cruickshank of the owner nicola.dach
10-05-2020 16:46:15.0001|INFO |added a new owned OR managed store 'Cruickshank-Cruickshank' to the user 'nicola.dach'
10-05-2020 16:46:15.0001|INFO |A new store 'Cruickshank-Cruickshank' was opened in the system, nicola.dach is the owner
10-05-2020 16:46:15.0127|INFO |store: O'Conner-O'Conner of the owner opal.gibson
10-05-2020 16:46:15.0128|INFO |added a new owned OR managed store 'O'Conner-O'Conner' to the user 'opal.gibson'
10-05-2020 16:46:15.0128|INFO |A new store 'O'Conner-O'Conner' was opened in the system, opal.gibson is the owner
10-05-2020 16:46:15.0202|INFO |store: Erdman, Erdman and Erdman of the owner opal.gibson
10-05-2020 16:46:15.0203|INFO |added a new owned OR managed store 'Erdman, Erdman and Erdman' to the user 'opal.gibson'
10-05-2020 16:46:15.0203|INFO |A new store 'Erdman, Erdman and Erdman' was opened in the system, opal.gibson is the owner
10-05-2020 16:46:15.0287|INFO |store: Schulist LLC of the owner josefa.yost
10-05-2020 16:46:15.0290|INFO |added a new owned OR managed store 'Schulist LLC' to the user 'josefa.yost'
10-05-2020 16:46:15.0290|INFO |A new store 'Schulist LLC' was opened in the system, josefa.yost is the owner
10-05-2020 16:46:15.0374|INFO |store: Luettgen, Luettgen and Luettgen of the owner arvel.jerde
10-05-2020 16:46:15.0374|INFO |added a new owned OR managed store 'Luettgen, Luettgen and Luettgen' to the user 'arvel.jerde'
10-05-2020 16:46:15.0375|INFO |A new store 'Luettgen, Luettgen and Luettgen' was opened in the system, arvel.jerde is the owner
10-05-2020 16:46:15.0459|INFO |store: Witting, Witting and Witting of the owner arvel.jerde
10-05-2020 16:46:15.0460|INFO |added a new owned OR managed store 'Witting, Witting and Witting' to the user 'arvel.jerde'
10-05-2020 16:46:15.0461|INFO |A new store 'Witting, Witting and Witting' was opened in the system, arvel.jerde is the owner
10-05-2020 16:46:15.0579|INFO |store: Sawayn Group of the owner alex.gerhold
10-05-2020 16:46:15.0579|INFO |added a new owned OR managed store 'Sawayn Group' to the user 'alex.gerhold'
10-05-2020 16:46:15.0580|INFO |A new store 'Sawayn Group' was opened in the system, alex.gerhold is the owner
10-05-2020 16:46:15.0640|INFO |store: Lang, Lang and Lang of the owner lucio.harvey
10-05-2020 16:46:15.0640|INFO |added a new owned OR managed store 'Lang, Lang and Lang' to the user 'lucio.harvey'
10-05-2020 16:46:15.0640|INFO |A new store 'Lang, Lang and Lang' was opened in the system, lucio.harvey is the owner
10-05-2020 16:46:15.0723|INFO |store: Volkman, Volkman and Volkman of the owner alex.gerhold
10-05-2020 16:46:15.0724|INFO |added a new owned OR managed store 'Volkman, Volkman and Volkman' to the user 'alex.gerhold'
10-05-2020 16:46:15.0724|INFO |A new store 'Volkman, Volkman and Volkman' was opened in the system, alex.gerhold is the owner
10-05-2020 16:46:15.0804|INFO |The product: For Whom the Bell Tolls added to the store: O'Conner-O'Conner
10-05-2020 16:46:15.0900|INFO |The product: The Proper Study added to the store: O'Conner-O'Conner
10-05-2020 16:46:15.0975|INFO |The product: Endless Night added to the store: O'Conner-O'Conner
10-05-2020 16:46:16.0048|INFO |The product: An Evil Cradling added to the store: O'Conner-O'Conner
10-05-2020 16:46:16.0137|INFO |The product: Blood's a Rover added to the store: O'Conner-O'Conner
10-05-2020 16:46:16.0223|INFO |The product: What's Become of Waring added to the store: O'Conner-O'Conner
